,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
546,27064,-37.604513,144.934477,5 Beckington Place,Craigieburn,3960000,house,2014,3,2,2,SC_110,850,40221,835,45,0,hospital_104,5288,S_005,837
547,27209,-37.592169,144.926661,51 Cimberwood Drive,Craigieburn,2925000,house,2013,3,1,2,SC_016,1134,40221,1819,45,0,hospital_104,6538,S_178,678
548,27343,-37.580293,144.9383,6 Berrima Close,Craigieburn,6016000,house,2016,4,2,2,SC_005,1698,40221,2436,45,0,hospital_104,7994,S_178,1572
549,27376,-37.572261,144.917057,6 Featherpark Way,Craigieburn,6960000,house,2016,4,2,2,SC_005,394,40221,4023,45,0,hospital_104,8736,S_178,2844
550,27451,-37.58223,144.936956,6 William Hovell Pass,Craigieburn,5166000,house,2013,4,2,1,SC_005,1687,40221,2251,45,0,hospital_104,7759,S_178,1335
551,27526,-37.5961836,144.9116648,7 Ajana Drive,Craigieburn,3555000,house,2014,4,2,2,SC_016,414,40221,2861,45,0,hospital_104,6117,S_178,1984
552,27571,-37.595407,144.935745,7 Field Street,Craigieburn,4015000,house,2011,3,2,1,SC_110,474,40221,977,45,0,hospital_104,6301,S_178,219
553,27606,-37.604369,144.927953,7 Medstead Court,Craigieburn,5550000,house,2015,3,2,2,SC_110,1255,40221,1384,45,0,hospital_104,5199,S_005,1186
554,27608,-37.598975,144.905167,7 Montvale Drive,Craigieburn,7020000,house,2016,4,2,2,SC_016,1022,40221,3379,45,0,hospital_104,5912,S_178,2602
555,27640,-37.599859,144.930775,7 Smeaton Court,Craigieburn,5760000,house,2015,3,2,2,SC_110,821,40221,1127,45,0,hospital_104,5732,S_178,711
556,27703,-37.5894057,144.9196711,76 Banbury Crescent,Craigieburn,4960000,house,2011,3,1,2,SC_016,643,40221,2501,45,0,hospital_104,6823,S_178,1363
557,27723,-37.60032,144.91625,8 Albatross Close,Craigieburn,4320000,house,2014,5,3,2,SC_016,855,40221,2393,45,0,hospital_104,5619,S_178,1716
558,27806,-37.602439,144.923775,8 Raheen Place,Craigieburn,3304000,house,2016,3,2,2,SC_016,1379,40221,1725,45,0,hospital_104,5380,S_178,1302
559,27987,-37.601434,144.912888,95 Golf View Drive,Craigieburn,8352000,house,2016,4,2,2,SC_016,956,40221,2684,45,0,hospital_104,5523,S_178,2037
560,28000,-37.5761991,144.9116441,Lot 12006 Serenity Way,Craigieburn,2700000,house,2011,3,2,1,SC_005,797,40221,3992,45,0,hospital_104,8328,S_178,2795
561,28003,-37.57870102,144.9310761,LOT 2919 NOTTINGHAM CLOSE,Craigieburn,3960000,house,2009,3,2,2,SC_005,1044,40221,2790,45,0,hospital_104,8069,S_178,1722
562,28018,-37.57679367,144.935318,Lot 603 Olrig Grove,Craigieburn,3971500,house,2009,4,2,2,SC_005,1334,40221,2873,45,0,hospital_104,8330,S_178,1918
563,28060,-37.799366,144.978998,114 Victoria Street,Fitzroy,9464000,house,2012,2,1,1,SC_008,1606,19975,1359,10,0,hospital_140,972,S_200,168
564,28134,-37.802033,144.980637,172 Moor Street,Fitzroy,9321000,house,2011,2,1,0,SC_008,1447,19976,1186,9,0,hospital_178,701,S_060,237
565,28155,-37.801862,144.9819502,195 Moor  Street,Fitzroy,8398000,house,2013,1,1,0,SC_008,1539,19976,1079,9,0,hospital_178,729,S_060,121
566,28210,-37.7999382,144.9807129,268 Napier Street,Fitzroy,9120000,house,2008,4,1,0,SC_008,1634,19975,1211,10,0,hospital_178,934,S_060,276
567,28244,-37.7952609,144.980083,329 Young Street,Fitzroy,9804000,house,2012,2,2,2,SC_008,2054,19975,1336,10,0,hospital_188,1371,S_200,368
568,28311,-37.799983,144.976454,47 Bell Street,Fitzroy,18800000,house,2015,4,2,0,SC_008,1443,19843,1271,8,0,hospital_129,877,S_200,246
569,28333,-37.801644,144.976205,52 Moor Street,Fitzroy,31110000,house,2014,3,2,1,SC_008,1266,19843,1086,8,0,hospital_129,691,S_200,422
570,28352,-37.80658722,144.9783783,58 Young Street,Fitzroy,8099000,house,2008,2,2,2,SC_008,952,19843,691,8,0,hospital_140,211,S_175,594
571,28354,-37.80286,144.976848,59 Hanover Street,Fitzroy,11325000,house,2014,2,1,0,SC_008,1175,19843,975,8,0,hospital_129,560,S_200,537
572,28454,-37.797064,144.991195,111 Hotham Street,Collingwood,10530000,house,2014,3,1,0,SC_008,2497,19975,369,10,0,hospital_178,1558,S_060,853
573,28462,-37.79738617,144.9910736,116 Keele Street,Collingwood,10881000,house,2009,3,1,1,SC_008,2465,19975,356,10,0,hospital_178,1523,S_060,824
574,28466,-37.796129,144.991528,12 Alexander Street,Collingwood,12825000,house,2015,2,2,0,SC_008,2588,19975,424,10,0,hospital_178,1660,S_060,939
575,28519,-37.79772949,144.9917908,151 Keele Street,Collingwood,10795000,house,2009,2,1,0,SC_008,2489,19975,282,10,0,hospital_170,1530,S_060,859
576,28631,-37.79761124,144.989624,48 Gold Street,Collingwood,7618000,house,2009,2,1,0,SC_008,2353,19975,458,10,0,hospital_178,1429,S_060,705
577,28683,-37.80463791,144.9857636,7/120 Cambridge Street,Collingwood,4920000,house,2008,2,1,2,SC_008,1614,19976,702,9,0,hospital_170,597,S_175,203
578,28738,-37.797522,144.988934,97 Keele Street,Collingwood,22080000,house,2011,3,3,1,SC_008,2316,19975,518,10,0,hospital_178,1405,S_060,664
579,28779,-37.802652,144.99926,115 Yarra Street,Abbotsford,9120000,house,2012,3,1,0,SC_068,2741,19976,527,9,0,hospital_134,1014,S_076,838
580,28830,-37.80511,144.996478,143 Nicholson Street,Abbotsford,6849000,house,2014,2,1,1,SC_068,2397,19976,248,9,0,hospital_134,932,S_076,506
581,28869,-37.809157,144.994943,18 Charles Street,Abbotsford,6075000,house,2012,2,1,0,SC_068,2105,19977,255,7,0,hospital_042,741,S_076,74
582,28934,-37.809752,145.002352,25 Cooke Street,Abbotsford,5504000,house,2009,2,1,0,SC_068,2721,19977,869,7,0,hospital_134,202,S_076,596
583,28960,-37.80202484,144.9995117,29 Abbotsford Street,Abbotsford,10688000,house,2008,2,1,1,SC_068,2795,19975,547,10,0,hospital_134,1069,S_076,911
584,28980,-37.806263,144.993986,30 Raphael Street,Abbotsford,20700000,house,2015,3,1,0,SC_068,2144,19976,194,9,0,hospital_052,988,S_076,397
585,29041,-37.805707,144.994105,44 Raphael Street,Abbotsford,10075000,house,2015,2,1,0,SC_068,2181,19976,135,9,0,hospital_052,1043,S_076,452
586,29126,-37.807179,144.994074,8 Raphael Street,Abbotsford,10335000,house,2010,3,1,0,SC_068,2109,19976,296,9,0,hospital_052,916,S_076,300
587,29132,-37.799273,144.998705,8 Turner Street,Abbotsford,22800000,house,2010,3,2,3,SC_008,2899,19975,374,10,0,hospital_134,1380,S_076,1182
588,29147,-37.799786,144.999722,9 Trenerry Crescent,Abbotsford,9432000,house,2014,2,1,0,SC_068,2943,19975,468,10,0,hospital_134,1297,S_076,1151
589,29207,-37.765889,145.013387,100 Jenkins Street,Northcote,11635000,house,2010,3,2,2,SC_001,2509,20015,1450,21,0,hospital_035,589,S_105,1859
590,29210,-37.77624512,145.0108795,100 Victoria,Northcote,11920000,house,2009,2,2,2,SC_001,2873,19929,401,16,0,hospital_035,1508,S_219,2855
591,29241,-37.765834,144.992851,108 Beavers Road,Northcote,10640000,house,2014,2,1,0,SC_103,3029,20015,417,21,0,hospital_035,1359,S_105,1897
592,29247,-37.779199,144.999115,109 Union Street,Northcote,15840000,house,2015,3,1,2,SC_001,3959,19928,158,13,0,hospital_035,1969,S_200,2810
593,29307,-37.765647,144.998433,12 Gladstone Avenue,Northcote,10080000,house,2015,3,1,1,SC_103,2917,20015,210,21,0,hospital_035,882,S_105,1685
594,29312,-37.771548,145.003268,12 Lennox Street,Northcote,5892000,house,2016,4,2,0,SC_001,3413,20016,727,20,0,hospital_035,1042,S_105,2279
595,29343,-37.775842,144.994051,125 Clarke Street,Northcote,9240000,house,2012,2,1,0,SC_103,4095,20017,242,18,0,hospital_035,1882,S_138,2790
596,29349,-37.76794434,145.0167542,127 Kellett Street,Northcote,7400000,house,2009,3,1,3,SC_001,2203,19930,1249,18,0,hospital_035,963,S_219,2197
597,29350,-37.769831,145.00487,127 Separation Street,Northcote,10200000,house,2015,2,1,0,SC_001,3255,20016,844,20,0,hospital_035,813,S_105,2091
598,29359,-37.772834,145.007909,129 Mitchell Street,Northcote,13650000,house,2014,3,2,2,SC_001,3031,19929,707,16,0,hospital_035,1104,S_105,2451
599,29409,-37.773255,144.995822,14 Henry Street,Northcote,18870000,house,2016,2,1,2,SC_103,3786,20016,380,20,0,hospital_035,1563,S_105,2563
600,29448,-37.768164,144.98751,149 Arthurton Road,Northcote,6840000,house,2013,2,1,1,SC_103,3425,20016,709,20,0,hospital_035,1882,S_105,2373
601,29527,-37.77565765,145.0118713,162 Bastings Street,Northcote,6955000,house,2008,2,1,1,SC_001,2770,19929,506,16,0,hospital_035,1462,S_219,2752
602,29614,-37.76462173,145.0007019,19 Hayes Street,Northcote,1896000,house,2009,3,2,2,SC_103,2789,20015,326,21,0,hospital_035,656,S_105,1530
603,29617,-37.77336,145.014251,19 Hillside Avenue,Northcote,14160000,house,2011,3,1,2,SC_001,2497,19930,687,18,0,hospital_035,1292,S_219,2483
604,29641,-37.7762734,144.9887283,2 Elizabeth Street,Northcote,7535000,house,2012,2,1,0,SC_103,4246,20017,412,18,0,hospital_035,2245,S_138,2321
605,29702,-37.78436,144.999575,21/20 Ross Street,Northcote,4376000,house,2014,2,1,2,SC_008,4025,19928,417,13,0,hospital_029,2212,S_060,2383
606,29743,-37.772021,145.000671,23 Mitchell Street,Northcote,8240000,house,2012,5,2,2,SC_103,3612,20016,531,20,0,hospital_035,1194,S_105,2346
607,29775,-37.775864,145.007472,24 Newmarket Street,Northcote,9581000,house,2013,3,1,1,SC_001,3146,19929,376,16,0,hospital_035,1442,S_105,2780
608,29814,-37.776123,145.008379,26 Oxford Street,Northcote,13300000,house,2010,3,2,1,SC_001,3078,19929,341,16,0,hospital_035,1471,S_105,2819
609,29928,-37.763032,144.998398,31 Johnson Street,Northcote,16050000,house,2015,2,1,1,SC_103,2628,20015,167,21,0,hospital_035,831,S_105,1408
610,29932,-37.770886,145.006454,31 Whalley Street,Northcote,10644000,house,2012,3,1,0,SC_001,3126,19929,937,16,0,hospital_035,896,S_105,2219
611,29937,-37.767914,144.997274,32 Elm Street,Northcote,8100000,house,2014,2,1,2,SC_103,3180,20016,279,20,0,hospital_035,1084,S_105,1956
612,30000,-37.77085,145.010616,36 Tanner Grove,Northcote,11112000,house,2016,3,1,2,SC_001,2762,19929,951,16,0,hospital_035,916,S_105,2285
613,30004,-37.763563,144.986661,37 Leinster Grove,Northcote,9982000,house,2014,2,1,1,SC_103,2989,20015,916,21,0,hospital_144,1527,S_105,2040
614,30009,-37.771,144.996964,38 Claude Street,Northcote,8840000,house,2011,2,1,0,SC_103,3524,20016,194,20,0,hospital_035,1314,S_105,2294
615,30010,-37.768,144.997017,38 Elm Street,Northcote,8944000,house,2010,2,1,1,SC_103,3192,20016,257,20,0,hospital_035,1108,S_105,1972
616,30233,-37.7718806,144.9957402,57 Henry Street,Northcote,10880000,house,2014,3,2,1,SC_103,3636,20016,227,20,0,hospital_035,1460,S_105,2418
617,30265,-37.781012,145.001996,6 Harper Street,Northcote,14480000,house,2013,2,1,0,SC_001,3792,19928,246,13,0,hospital_035,2079,S_060,2809
618,30291,-37.76843643,145.0159912,62 Clifton Street,Northcote,10425000,house,2008,3,2,2,SC_001,2270,19930,1197,18,0,hospital_035,944,S_105,2218
619,30418,-37.775152,145.015679,8 Grandview Grove,Northcote,23970000,house,2013,4,1,0,SC_001,2434,19930,460,18,0,hospital_035,1527,S_219,2416
620,30541,-37.756931,145.014472,1/131 Flinders Street,Thornbury,4300000,house,2012,3,2,2,SC_103,2223,20014,1414,23,0,hospital_035,884,S_105,1155
621,30569,-37.757022,144.991695,103 Smith Street,Thornbury,7150000,house,2011,3,1,0,SC_103,2140,20014,643,23,0,hospital_035,1565,S_105,1241
622,30683,-37.755492,145.002668,13 Flinders Street,Thornbury,15600000,house,2015,4,1,1,SC_103,1771,20014,363,23,0,hospital_035,943,S_105,499
623,30692,-37.757504,145.023268,13 Walsh Avenue,Thornbury,7700000,house,2015,3,1,2,SC_001,1999,20014,2190,23,0,hospital_039,929,S_105,1870
624,30742,-37.75691986,145.012146,142a Flinders Street,Thornbury,6045000,house,2009,3,1,1,SC_103,2128,20014,1212,23,0,hospital_035,766,S_105,992
625,30791,-37.758772,145.010547,155 Gooch Street,Thornbury,6540000,house,2010,3,1,3,SC_103,2266,20014,1132,23,0,hospital_035,518,S_105,1051
626,30887,-37.753186,144.999191,19 Ethel Street,Thornbury,6545000,house,2013,3,1,1,SC_103,1533,20014,214,23,0,hospital_035,1323,S_105,456
627,30913,-37.753261,144.982501,2/125 Fyffe Street,Thornbury,8775000,house,2010,3,1,2,SC_103,2290,20014,1428,23,0,hospital_144,1007,S_173,1864
628,30934,-37.760212,145.015571,207 Raleigh Street,Thornbury,9854000,house,2010,3,2,2,SC_001,2461,20014,1602,23,0,hospital_035,743,S_105,1462
629,30972,-37.75786,145.016917,221 Mansfield Street,Thornbury,7650000,house,2011,3,1,0,SC_103,2423,20014,1644,23,0,hospital_035,976,S_105,1392
630,30981,-37.752552,144.992253,23 Keon Street,Thornbury,6780000,house,2012,2,1,0,SC_103,1677,20014,621,23,0,hospital_035,1792,S_105,1014
631,30987,-37.76005,145.018055,232 Gooch Street,Thornbury,6489000,house,2012,3,1,3,SC_001,2264,20014,1802,23,0,hospital_035,953,S_105,1615
632,31009,-37.762296,145.006362,25 Alexandra Street,Thornbury,7188000,house,2011,2,1,1,SC_103,2557,20015,843,21,0,hospital_035,147,S_105,1272
633,31171,-37.757419,145.013762,348 Victoria Road,Thornbury,5319000,house,2012,2,1,1,SC_103,2241,20014,1362,23,0,hospital_035,803,S_105,1137
634,31228,-37.75242996,144.9940491,4 Keon Street,Thornbury,8320000,house,2008,3,1,1,SC_103,1590,20014,493,23,0,hospital_035,1683,S_105,856
635,31291,-37.756456,144.985096,48 Newman Street,Thornbury,4720000,house,2013,2,1,0,SC_103,2393,20014,1196,23,0,hospital_144,1170,S_105,1737
636,31338,-37.7532,144.989058,55 Rennie Street,Thornbury,9660000,house,2011,3,1,1,SC_103,1893,20014,862,23,0,hospital_144,1562,S_105,1304
637,31371,-37.755423,144.984283,6/21 Comas Grove,Thornbury,8670000,house,2014,2,1,1,SC_103,2350,20014,1258,23,0,hospital_144,1105,S_105,1770
638,31446,-37.75215912,144.9888001,73 Keon Street,Thornbury,7644000,house,2009,2,1,1,SC_103,1816,20014,918,23,0,hospital_144,1571,S_105,1310
639,31452,-37.754882,145.011895,74A Pender Street,Thornbury,14040000,house,2016,3,2,2,SC_103,1914,20014,1172,23,0,hospital_035,962,S_105,842
640,31471,-37.753767,145.006587,78 St David Street,Thornbury,11900000,house,2014,4,2,2,SC_103,1630,20014,719,23,0,hospital_035,1023,S_105,397
641,31481,-37.752281,144.993876,8 Keon Street,Thornbury,7110000,house,2013,3,1,2,SC_103,1582,20014,515,23,0,hospital_035,1706,S_105,869
642,31508,-37.752995,144.987112,85 Rennie Street,Thornbury,11340000,house,2011,5,2,2,SC_103,1983,20014,1034,23,0,hospital_144,1402,S_105,1469
643,31529,-37.75977325,144.9922943,89A Shaftesbury Parade,Thornbury,8880000,house,2009,3,1,2,SC_103,2402,20015,638,21,0,hospital_035,1412,S_105,1390
644,31591,-37.733688,145.013352,1 Goldsmith Avenue,Preston,3000000,house,2010,4,1,2,SC_103,1199,20011,1101,29,0,hospital_139,2243,S_085,1001
645,31623,-37.753116,145.011685,1/119 Dundas Street,Preston,5520000,house,2015,3,1,3,SC_103,1733,20014,1174,23,0,hospital_035,1141,S_105,744
646,31667,-37.750647,144.994565,10 Davies Street,Preston,13855000,house,2012,3,1,1,SC_103,1392,20014,603,23,0,hospital_035,1797,S_105,799
647,31717,-37.734885,144.987599,11 Charles Street,Preston,9230000,house,2014,2,2,2,SC_103,1367,20012,1213,27,0,hospital_139,2136,S_030,687
648,31782,-37.733639,144.997159,12 Paywit Street,Preston,13200000,house,2016,3,1,2,SC_103,784,20012,633,27,0,hospital_139,1790,S_085,633
649,31793,-37.731147,144.993094,12-14 Sheffield St,Preston,13408000,house,2011,5,3,2,SC_103,1220,20011,905,29,0,hospital_139,1573,S_030,856
650,31852,-37.737295,145.023592,131B Albert Street,Preston,8800000,house,2016,2,1,2,SC_047,608,20012,2036,27,0,hospital_090,2275,S_225,1450
651,31921,-37.742058,145.01606,145 Gower Street,Preston,7997000,house,2015,3,1,1,SC_103,1272,20012,1418,27,0,hospital_035,2431,S_084,1286
652,31985,-37.748423,145.005566,16 Flett Street,Preston,8515000,house,2015,2,1,2,SC_103,1034,20013,572,25,0,hospital_035,1625,S_105,340
653,32071,-37.743429,144.999756,18 Arthur Street,Preston,8965000,house,2012,4,1,2,SC_103,469,20013,240,25,0,hospital_035,2282,S_084,751
654,32108,-37.745074,144.988635,185 Gilbert Road,Preston,10985000,house,2016,3,1,1,SC_103,1321,20013,1015,25,0,hospital_144,1951,S_105,1479
655,32224,-37.749774,144.98628,20 Burgess Street,Preston,9256000,house,2012,3,1,3,SC_103,1785,20014,1231,23,0,hospital_144,1477,S_105,1533
656,32248,-37.744419,145.009179,20 South Street,Preston,3888000,house,2012,2,1,0,SC_103,833,20013,804,25,0,hospital_035,2061,S_105,886
657,32320,-37.729355,144.989219,22 McNamara Street,Preston,6565000,house,2016,4,1,2,SC_103,1597,20011,1197,29,0,hospital_139,1525,S_030,498
658,32353,-37.731916,145.011733,23 Hawker Avenue,Preston,9075000,house,2015,3,1,1,SC_103,1212,20011,880,29,0,hospital_139,2000,S_085,974
659,32658,-37.737628,144.99802,351 Murray Road,Preston,7644000,house,2013,3,3,2,SC_103,408,20012,249,27,0,hospital_139,2233,S_085,427
660,32660,-37.737186,144.999895,356 and 358 Murray Road,Preston,16510000,house,2011,4,2,2,SC_103,322,20012,174,27,0,hospital_139,2189,S_085,259
661,32671,-37.739233,144.98208,36 Raymond Street,Preston,7250000,house,2014,3,1,2,SC_103,1749,20012,1624,27,0,hospital_144,2122,S_030,1080
662,32749,-37.732934,145.010206,40 Goldsmith Avenue,Preston,14552000,house,2013,3,2,2,SC_103,1037,20011,826,29,0,hospital_139,2017,S_085,799
663,32788,-37.739366,145.006988,43 Roseberry Avenue,Preston,7227000,house,2014,2,1,1,SC_103,444,20012,574,27,0,hospital_139,2550,S_084,441
664,32868,-37.74086,145.014327,5 Diamond Street,Preston,12580000,house,2015,3,1,2,SC_103,1098,20012,1239,27,0,hospital_035,2520,S_084,1092
665,32900,-37.73666763,145.0115967,5 Wilcox Street,Preston,7315000,house,2009,3,1,1,SC_103,909,20012,1000,27,0,hospital_139,2437,S_084,772
666,33045,-37.732714,145.020254,61 Rene Street,Preston,5220000,house,2010,3,1,2,SC_047,1098,20011,1612,29,0,hospital_139,2580,S_225,1145
667,33199,-37.746489,144.989018,8 Ivy Street,Preston,8960000,house,2012,3,1,0,SC_103,1373,20013,985,25,0,hospital_144,1879,S_105,1383
668,33213,-37.74850082,145.0013428,8 Showers Street,Preston,6972000,house,2009,4,1,1,SC_103,994,20013,343,25,0,hospital_035,1703,S_105,349
669,33320,-37.739517,145.020548,96 Murray Road,Preston,8456000,house,2013,3,1,2,SC_047,866,20012,1765,27,0,hospital_090,2443,S_084,1581
670,33347,-37.71900177,144.9901886,1 Bonview Street,Reservoir,6370000,house,2008,3,1,0,SC_103,2514,20010,1498,32,0,hospital_139,711,S_030,1316
671,33389,-37.71192551,144.9889069,1 Thrower Street,Reservoir,2115000,house,2007,2,1,0,SC_103,3286,20010,1685,32,0,hospital_139,1021,S_030,2022
672,33502,-37.720601,145.015358,10 Delaware Street,Reservoir,6000000,house,2010,4,2,1,SC_047,2393,20010,844,32,0,hospital_139,1560,S_225,1271
673,33505,-37.70133,145.02434,10 Dumbarton Street,Reservoir,13616000,house,2016,3,1,1,SC_047,4176,20008,1311,36,0,hospital_025,2404,S_225,2653
674,33541,-37.708178,145.031701,10 Ramleh Road,Reservoir,4820000,house,2015,5,2,2,SC_047,3383,20009,1953,33,0,hospital_025,1406,S_225,1880
675,33557,-37.69763184,145.0209351,100 Cheddar Road,Reservoir,2240000,house,2008,2,1,2,SC_047,4629,20008,854,36,0,hospital_025,2910,S_228,2790
676,33610,-37.697011,145.005699,11 Lindenow Street,Reservoir,3510000,house,2012,3,1,2,SC_103,4750,20008,594,36,0,hospital_139,2385,S_228,2877
677,33623,-37.725853,145.013048,11 Southernhay Street,Reservoir,9120000,house,2013,2,1,1,SC_103,1814,20011,948,29,0,hospital_139,1610,S_225,1384
678,33730,-37.702856,145.033107,120 Darebin Boulevard,Reservoir,4120000,house,2014,3,1,2,SC_047,3980,20008,2069,36,0,hospital_025,1803,S_155,1970
679,33782,-37.7281,144.996919,13 Rona Street,Reservoir,6457000,house,2008,3,1,1,SC_103,1352,20011,516,29,0,hospital_139,1176,S_085,1132
680,33796,-37.705581,145.018955,132 St Vigeons Road,Reservoir,6075000,house,2013,2,1,1,SC_047,3803,20009,870,33,0,hospital_139,2273,S_225,2317
681,33852,-37.700882,145.03515,144 Darebin Boulevard,Reservoir,12040000,house,2014,5,3,2,SC_047,4214,20008,2155,36,0,hospital_025,1925,S_155,1752
682,33990,-37.701691,144.987436,17 Greig Street,Reservoir,4280000,house,2012,4,1,2,SC_103,4407,20009,2063,33,0,hospital_139,1999,S_161,2903
683,34063,-37.709229,145.031886,18 U Purinuan Road,Reservoir,5000000,house,2014,4,2,2,SC_047,3266,20009,1975,33,0,hospital_025,1315,S_225,1767
684,34127,-37.70548248,145.0146332,1A Elsey Road,Reservoir,3492000,house,2009,2,1,3,SC_047,3931,20009,524,33,0,hospital_139,1985,S_225,2493
685,34165,-37.705189,145.007818,2 Hobbs Crescent,Reservoir,4950000,house,2010,3,1,2,SC_103,3863,20009,336,33,0,hospital_139,1624,S_225,2865
686,34366,-37.721509,145.02493,23 North Road,Reservoir,4672000,house,2014,3,1,2,SC_047,1955,20010,1660,32,0,hospital_025,1684,S_225,505
687,34367,-37.708787,145.033142,23 Nutwood Street,Reservoir,4980000,house,2010,3,2,2,SC_047,3322,20009,2082,33,0,hospital_025,1268,S_225,1836
688,34369,-37.72271347,144.9991303,23 Taylor Avenue,Reservoir,4774000,house,2009,3,1,0,SC_103,1894,20011,709,29,0,hospital_139,580,S_030,1570
689,34394,-37.705789,145.028726,24 Hickford Street,Reservoir,6900000,house,2012,3,1,2,SC_047,3649,20009,1707,33,0,hospital_025,1779,S_225,2128
690,34440,-37.70949,145.020535,26 Black Street,Reservoir,5764000,house,2014,3,2,0,SC_047,3347,20009,986,33,0,hospital_025,2160,S_225,1862
691,34446,-37.72042465,145.0139923,26 Delaware Street,Reservoir,4328000,house,2009,5,1,0,SC_103,2381,20010,731,32,0,hospital_139,1438,S_225,1390
692,34609,-37.71922,145.003478,3 Olive Street,Reservoir,6747000,house,2011,3,1,2,SC_103,2270,20010,404,32,0,hospital_139,511,S_085,1994
693,34663,-37.70332718,145.0231171,31 Darebin Boulevard,Reservoir,5784000,house,2009,3,1,1,SC_047,3971,20009,1301,33,0,hospital_025,2329,S_225,2452
